match_id,ist_fall,status,espn_hz,fd_hz,eigentor_h1
B1-1011-2010-08-14-gent-eupen,1,Halbzeit stimmt,0:1,0:1,0
B1-1011-2010-08-14-standard-lokeren,0,Halbzeit stimmt,0:1,0:1,0
B1-1011-2010-08-15-genk-charleroi,0,Halbzeit stimmt,4:0,4:0,0
B1-1011-2010-08-22-club-brugge-mechelen,1,Halbzeit stimmt,0:2,0:2,0
B1-1011-2010-08-28-anderlecht-waregem,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2010-08-29-genk-lierse,0,Halbzeit stimmt,2:0,2:0,0
B1-1011-2010-08-29-gent-germinal,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2010-09-11-standard-cercle-brugge,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2010-09-11-waregem-eupen,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2010-09-18-genk-lokeren,0,Halbzeit stimmt,3:0,3:0,0
B1-1011-2010-09-19-anderlecht-kortrijk,0,Halbzeit stimmt,2:0,2:0,0
B1-1011-2010-09-19-gent-waregem,0,Halbzeit stimmt,2:1,2:1,1
B1-1011-2010-09-22-club-brugge-eupen,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2010-09-22-standard-charleroi,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2010-09-25-genk-waregem,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2010-09-25-gent-st-truiden,0,Halbzeit weicht ab,0:0,1:0,0
B1-1011-2010-09-26-anderlecht-mechelen,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2010-10-02-kortrijk-eupen,0,Halbzeit stimmt,2:0,2:0,0
B1-1011-2010-10-16-gent-kortrijk,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2010-10-23-cercle-brugge-eupen,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2010-10-24-anderlecht-westerlo,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2010-10-30-gent-mechelen,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2010-11-06-mechelen-charleroi,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2010-11-06-standard-eupen,1,Halbzeit stimmt,0:2,0:2,0
B1-1011-2010-11-07-anderlecht-club-brugge,1,Halbzeit stimmt,2:2,2:2,0
B1-1011-2010-11-13-club-brugge-lierse,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2010-11-13-genk-cercle-brugge,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2010-11-20-gent-westerlo,0,Endstand weicht ab,1:0,2:0,0
B1-1011-2010-11-21-club-brugge-cercle-brugge,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2010-11-27-anderlecht-charleroi,1,Halbzeit stimmt,0:1,0:1,0
B1-1011-2010-11-27-standard-lierse,0,Halbzeit stimmt,3:0,3:0,0
B1-1011-2010-11-27-westerlo-eupen,1,Halbzeit stimmt,0:1,0:1,0
B1-1011-2010-12-05-club-brugge-westerlo,1,Halbzeit stimmt,3:3,3:3,0
B1-1011-2010-12-11-genk-eupen,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2010-12-11-gent-charleroi,0,Halbzeit stimmt,1:1,1:1,0
B1-1011-2010-12-11-standard-st-truiden,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2010-12-12-anderlecht-lokeren,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2010-12-12-kortrijk-lierse,1,Halbzeit weicht ab,1:1,2:1,0
B1-1011-2010-12-26-anderlecht-lierse,0,Halbzeit stimmt,2:0,2:0,0
B1-1011-2010-12-29-club-brugge-charleroi,0,Halbzeit stimmt,2:0,2:0,0
B1-1011-2011-01-22-cercle-brugge-lierse,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2011-01-22-genk-kortrijk,1,Halbzeit stimmt,1:2,1:2,1
B1-1011-2011-01-23-anderlecht-standard,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2011-01-29-club-brugge-germinal,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2011-01-29-lokeren-eupen,1,Halbzeit stimmt,0:1,0:1,0
B1-1011-2011-01-29-standard-westerlo,0,Halbzeit stimmt,2:0,2:0,0
B1-1011-2011-02-02-genk-st-truiden,0,Halbzeit weicht ab,1:0,1:1,0
B1-1011-2011-02-04-gent-lierse,0,Halbzeit stimmt,2:0,2:0,1
B1-1011-2011-02-05-anderlecht-st-truiden,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2011-02-12-anderlecht-cercle-brugge,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2011-02-12-club-brugge-waregem,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2011-02-12-lokeren-charleroi,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2011-02-19-club-brugge-lokeren,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2011-02-19-genk-mechelen,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2011-02-19-waregem-lierse,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2011-02-26-standard-mechelen,0,Halbzeit stimmt,3:0,3:0,0
B1-1011-2011-03-12-club-brugge-kortrijk,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2011-03-12-genk-westerlo,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2011-03-12-gent-cercle-brugge,0,Halbzeit stimmt,1:0,1:0,0
B1-1011-2011-03-12-lokeren-lierse,0,Halbzeit stimmt,1:1,1:1,0
B1-1011-2011-03-20-mechelen-eupen,0,Halbzeit stimmt,0:0,0:0,0
B1-1011-2011-03-20-standard-germinal,0,Halbzeit stimmt,1:0,1:0,1
B1-1011-2011-03-20-westerlo-charleroi,0,Halbzeit stimmt,0:0,0:0,0
B1-1112-2011-07-30-genk-germinal,0,Endstand weicht ab,0:0,3:0,0
B1-1112-2011-07-30-gent-cercle-brugge,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-07-30-mechelen-st-truiden,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-07-31-club-brugge-westerlo,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-08-05-anderlecht-mechelen,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2011-08-07-standard-lokeren,0,Endstand weicht ab,0:0,2:0,0
B1-1112-2011-08-13-club-brugge-oud-heverlee-leuven,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-08-13-genk-waregem,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-08-21-anderlecht-bergen,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-08-21-standard-kortrijk,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2011-08-27-gent-lierse,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2011-08-27-kortrijk-st-truiden,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2011-08-27-lokeren-oud-heverlee-leuven,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-09-10-standard-westerlo,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-09-11-anderlecht-kortrijk,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2011-09-24-club-brugge-bergen,0,Endstand weicht ab,0:0,0:1,0
B1-1112-2011-09-25-anderlecht-germinal,0,Endstand weicht ab,0:0,2:0,0
B1-1112-2011-09-25-standard-cercle-brugge,0,Halbzeit stimmt,0:0,0:0,0
B1-1112-2011-10-01-cercle-brugge-st-truiden,0,Endstand weicht ab,0:0,0:1,0
B1-1112-2011-10-01-gent-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:1,0
B1-1112-2011-10-02-standard-lierse,0,Endstand weicht ab,0:0,2:0,0
B1-1112-2011-10-22-cercle-brugge-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2011-10-22-gent-lokeren,0,Endstand weicht ab,0:0,2:0,0
B1-1112-2011-10-22-lierse-st-truiden,0,Endstand weicht ab,0:0,0:1,0
B1-1112-2011-10-23-standard-waregem,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2011-10-30-anderlecht-lierse,0,Endstand weicht ab,0:0,3:0,0
B1-1112-2011-11-04-gent-mechelen,0,Endstand weicht ab,1:0,1:0,1
B1-1112-2011-11-05-genk-kortrijk,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-11-19-genk-westerlo,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-11-20-anderlecht-st-truiden,0,Endstand weicht ab,0:0,2:0,0
B1-1112-2011-11-20-club-brugge-cercle-brugge,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-11-25-standard-mechelen,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2011-12-04-anderlecht-oud-heverlee-leuven,0,Halbzeit stimmt,0:0,0:0,0
B1-1112-2011-12-10-genk-lierse,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2011-12-10-gent-germinal,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-12-11-club-brugge-st-truiden,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2011-12-18-anderlecht-lokeren,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2011-12-26-club-brugge-waregem,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2011-12-26-gent-westerlo,0,Endstand weicht ab,0:0,0:1,0
B1-1112-2011-12-26-lokeren-st-truiden,0,Halbzeit stimmt,0:0,0:0,0
B1-1112-2012-01-14-cercle-brugge-westerlo,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2012-01-14-standard-germinal,0,Endstand weicht ab,0:0,3:0,0
B1-1112-2012-01-20-genk-st-truiden,0,Endstand weicht ab,0:0,0:1,0
B1-1112-2012-01-21-bergen-oud-heverlee-leuven,0,Endstand weicht ab,0:0,2:0,0
B1-1112-2012-01-21-club-brugge-mechelen,0,Endstand weicht ab,0:0,0:1,0
B1-1112-2012-01-21-gent-waregem,0,Halbzeit stimmt,0:0,0:0,0
B1-1112-2012-01-21-lokeren-lierse,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2012-01-24-anderlecht-gent,0,Endstand weicht ab,0:0,2:1,0
B1-1112-2012-01-25-club-brugge-lokeren,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2012-01-26-standard-bergen,0,Endstand weicht ab,0:0,2:0,0
B1-1112-2012-01-28-genk-oud-heverlee-leuven,0,Endstand weicht ab,0:0,4:0,0
B1-1112-2012-01-28-gent-st-truiden,0,Endstand weicht ab,0:0,4:0,0
B1-1112-2012-02-04-waregem-westerlo,0,Endstand weicht ab,0:0,2:0,0
B1-1112-2012-02-05-anderlecht-genk,0,Endstand weicht ab,0:0,2:1,0
B1-1112-2012-02-05-club-brugge-germinal,0,Endstand weicht ab,0:0,4:1,0
B1-1112-2012-02-11-genk-lokeren,0,Endstand weicht ab,0:0,0:1,0
B1-1112-2012-02-11-germinal-st-truiden,0,Endstand weicht ab,0:0,0:1,0
B1-1112-2012-02-19-anderlecht-westerlo,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2012-02-19-club-brugge-kortrijk,0,Endstand weicht ab,0:0,2:0,0
B1-1112-2012-02-25-gent-bergen,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2012-02-25-germinal-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2012-02-26-standard-st-truiden,0,Halbzeit stimmt,0:0,0:0,0
B1-1112-2012-03-03-lokeren-westerlo,0,Endstand weicht ab,0:0,3:0,0
B1-1112-2012-03-04-anderlecht-cercle-brugge,0,Endstand weicht ab,0:0,0:0,0
B1-1112-2012-03-18-gent-kortrijk,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2012-03-18-standard-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:0,0
B1-1112-2012-03-21-anderlecht-waregem,0,Endstand weicht ab,0:0,1:1,0
B1-1112-2012-03-21-club-brugge-lierse,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-08-10-standard-waasland-beveren,0,Endstand weicht ab,0:0,1:1,0
B1-1213-2012-08-11-bergen-lierse,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-08-11-kortrijk-charleroi,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-08-12-gent-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:1,0
B1-1213-2012-08-18-anderlecht-bergen,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2012-08-18-club-brugge-germinal,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2012-08-25-kortrijk-waasland-beveren,0,Endstand weicht ab,0:0,2:0,0
B1-1213-2012-08-25-standard-mechelen,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-08-26-gent-lokeren,0,Endstand weicht ab,0:0,1:1,0
B1-1213-2012-09-02-anderlecht-genk,0,Endstand weicht ab,0:0,1:2,0
B1-1213-2012-09-15-bergen-charleroi,0,Endstand weicht ab,0:1,1:3,0
B1-1213-2012-09-15-genk-waasland-beveren,0,Endstand weicht ab,0:0,1:1,0
B1-1213-2012-09-15-gent-mechelen,0,Endstand weicht ab,0:0,0:1,0
B1-1213-2012-09-22-lokeren-oud-heverlee-leuven,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-09-23-club-brugge-cercle-brugge,0,Endstand weicht ab,0:0,2:0,0
B1-1213-2012-09-29-anderlecht-lokeren,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-09-29-genk-mechelen,0,Endstand weicht ab,0:0,1:1,0
B1-1213-2012-10-06-lokeren-lierse,0,Endstand weicht ab,0:0,2:0,0
B1-1213-2012-10-19-anderlecht-waasland-beveren,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2012-10-20-genk-germinal,0,Endstand weicht ab,0:0,2:0,0
B1-1213-2012-10-20-gent-kortrijk,0,Endstand weicht ab,0:0,0:1,0
B1-1213-2012-10-26-standard-cercle-brugge,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2012-10-27-gent-bergen,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2012-10-28-club-brugge-lokeren,0,Endstand weicht ab,0:0,1:2,0
B1-1213-2012-10-30-anderlecht-gent,0,Endstand weicht ab,0:0,2:0,0
B1-1213-2012-10-31-lokeren-waasland-beveren,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-10-31-waregem-charleroi,0,Endstand weicht ab,0:0,3:0,0
B1-1213-2012-11-03-germinal-waasland-beveren,0,Endstand weicht ab,0:1,0:1,0
B1-1213-2012-11-04-standard-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2012-11-11-anderlecht-club-brugge,0,Endstand weicht ab,0:0,3:0,0
B1-1213-2012-11-11-genk-bergen,0,Endstand weicht ab,0:0,3:1,0
B1-1213-2012-11-18-anderlecht-kortrijk,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-11-18-lokeren-germinal,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-11-23-standard-lierse,0,Endstand weicht ab,0:0,3:0,0
B1-1213-2012-11-24-mechelen-waasland-beveren,0,Endstand weicht ab,0:0,0:1,0
B1-1213-2012-11-25-club-brugge-charleroi,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-11-25-genk-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2012-12-01-anderlecht-cercle-brugge,0,Endstand weicht ab,0:0,0:1,0
B1-1213-2012-12-01-club-brugge-mechelen,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-12-01-waregem-germinal,0,Halbzeit stimmt,0:0,0:0,0
B1-1213-2012-12-07-standard-charleroi,0,Endstand weicht ab,0:0,5:0,0
B1-1213-2012-12-08-gent-waasland-beveren,0,Endstand weicht ab,0:0,0:1,0
B1-1213-2012-12-09-genk-lierse,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-12-15-club-brugge-bergen,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2012-12-16-anderlecht-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:1,0
B1-1213-2012-12-22-gent-charleroi,0,Endstand weicht ab,0:0,0:1,0
B1-1213-2012-12-26-club-brugge-kortrijk,0,Halbzeit stimmt,0:0,0:0,0
B1-1213-2012-12-26-waregem-oud-heverlee-leuven,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2012-12-27-anderlecht-lierse,0,Endstand weicht ab,0:0,2:0,0
B1-1213-2012-12-27-standard-germinal,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2013-01-19-genk-charleroi,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2013-01-25-standard-kortrijk,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2013-01-26-waregem-lierse,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2013-02-02-gent-germinal,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2013-02-03-anderlecht-standard,0,Endstand weicht ab,0:0,1:1,0
B1-1213-2013-02-09-club-brugge-oud-heverlee-leuven,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2013-02-10-standard-bergen,0,Endstand weicht ab,0:0,0:1,0
B1-1213-2013-02-15-anderlecht-charleroi,0,Endstand weicht ab,0:0,2:0,0
B1-1213-2013-02-16-waregem-waasland-beveren,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2013-02-23-gent-cercle-brugge,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2013-02-23-mechelen-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:0,0
B1-1213-2013-02-27-anderlecht-waregem,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2013-03-09-anderlecht-mechelen,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2013-03-09-lokeren-charleroi,0,Endstand weicht ab,0:0,0:0,0
B1-1213-2013-03-16-club-brugge-lierse,0,Endstand weicht ab,0:0,3:0,0
B1-1314-2013-08-11-anderlecht-gent,0,Endstand weicht ab,0:0,2:0,0
B1-1314-2013-08-17-gent-lierse,0,Endstand weicht ab,0:0,0:1,0
B1-1314-2013-08-17-waregem-bergen,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2013-08-18-standard-oud-heverlee-leuven,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-08-25-anderlecht-charleroi,0,Endstand weicht ab,0:0,2:1,0
B1-1314-2013-08-25-genk-cercle-brugge,0,Halbzeit stimmt,1:0,1:0,0
B1-1314-2013-08-31-gent-bergen,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2013-08-31-lokeren-oostende,0,Halbzeit stimmt,0:0,0:0,0
B1-1314-2013-08-31-mechelen-lierse,0,Halbzeit stimmt,0:0,0:0,0
B1-1314-2013-09-01-standard-kortrijk,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-09-14-anderlecht-mechelen,0,Endstand weicht ab,0:0,4:0,0
B1-1314-2013-09-14-club-brugge-lierse,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2013-09-14-lokeren-cercle-brugge,0,Endstand weicht ab,0:0,2:0,0
B1-1314-2013-09-21-gent-oostende,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-09-22-standard-lokeren,0,Endstand weicht ab,0:0,2:1,0
B1-1314-2013-09-22-waregem-oud-heverlee-leuven,0,Endstand weicht ab,0:0,0:1,0
B1-1314-2013-09-28-genk-mechelen,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-09-28-kortrijk-waasland-beveren,0,Endstand weicht ab,0:0,2:1,0
B1-1314-2013-09-29-anderlecht-lierse,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-10-05-club-brugge-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2013-10-05-mechelen-cercle-brugge,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-10-06-anderlecht-kortrijk,0,Endstand weicht ab,0:0,0:1,0
B1-1314-2013-10-19-genk-lierse,0,Endstand weicht ab,0:0,3:0,0
B1-1314-2013-10-20-standard-charleroi,0,Endstand weicht ab,0:0,0:1,0
B1-1314-2013-10-25-gent-cercle-brugge,0,Endstand weicht ab,0:0,0:1,0
B1-1314-2013-10-26-mechelen-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:1,0
B1-1314-2013-10-27-waregem-charleroi,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2013-10-30-genk-kortrijk,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-10-30-lokeren-lierse,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2013-10-31-standard-waasland-beveren,0,Endstand weicht ab,0:0,1:1,0
B1-1314-2013-11-02-anderlecht-oud-heverlee-leuven,0,Endstand weicht ab,0:0,2:0,0
B1-1314-2013-11-02-kortrijk-oostende,0,Endstand weicht ab,0:0,2:0,0
B1-1314-2013-11-10-waregem-waasland-beveren,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-11-23-gent-waasland-beveren,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-11-23-waregem-mechelen,0,Endstand weicht ab,0:0,0:1,0
B1-1314-2013-11-24-standard-bergen,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2013-11-30-club-brugge-oostende,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-12-01-anderlecht-cercle-brugge,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2013-12-01-genk-oud-heverlee-leuven,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-12-07-anderlecht-waasland-beveren,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2013-12-07-club-brugge-mechelen,0,Endstand weicht ab,0:0,2:0,0
B1-1314-2013-12-08-genk-lokeren,0,Endstand weicht ab,0:0,0:2,0
B1-1314-2013-12-14-mechelen-waasland-beveren,0,Halbzeit stimmt,0:0,0:0,0
B1-1314-2013-12-15-waregem-lierse,0,Endstand weicht ab,0:0,2:0,0
B1-1314-2013-12-21-lokeren-oud-heverlee-leuven,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2013-12-21-waregem-oostende,0,Endstand weicht ab,0:0,0:1,0
B1-1314-2013-12-26-anderlecht-waregem,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2013-12-26-club-brugge-waasland-beveren,0,Endstand weicht ab,0:0,1:1,0
B1-1314-2013-12-26-genk-charleroi,0,Endstand weicht ab,0:1,0:1,0
B1-1314-2014-01-18-gent-kortrijk,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2014-01-18-standard-oostende,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2014-01-26-anderlecht-club-brugge,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2014-02-01-club-brugge-bergen,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2014-02-01-gent-oud-heverlee-leuven,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2014-02-01-standard-cercle-brugge,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2014-02-08-lokeren-charleroi,0,Endstand weicht ab,0:0,2:1,0
B1-1314-2014-02-09-standard-waregem,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2014-02-14-club-brugge-kortrijk,0,Endstand weicht ab,0:0,2:0,0
B1-1314-2014-02-15-waregem-cercle-brugge,0,Endstand weicht ab,0:0,1:1,0
B1-1314-2014-02-16-anderlecht-bergen,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2014-02-23-genk-waasland-beveren,0,Endstand weicht ab,0:0,0:1,0
B1-1314-2014-02-23-standard-gent,0,Endstand weicht ab,0:0,1:2,0
B1-1314-2014-03-01-gent-charleroi,0,Endstand weicht ab,0:0,1:1,0
B1-1314-2014-03-02-anderlecht-genk,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2014-03-08-genk-bergen,0,Endstand weicht ab,0:0,1:0,0
B1-1314-2014-03-08-lokeren-waasland-beveren,0,Halbzeit stimmt,0:0,0:0,0
B1-1314-2014-03-08-standard-mechelen,0,Endstand weicht ab,0:0,0:0,0
B1-1314-2014-03-16-anderlecht-oostende,0,Endstand weicht ab,0:0,2:0,0
B1-1314-2014-03-16-club-brugge-cercle-brugge,0,Endstand weicht ab,0:0,0:0,0
B1-1415-2014-07-25-standard-charleroi,0,Endstand weicht ab,0:0,2:0,0
B1-1415-2014-07-27-anderlecht-mouscron-peruwelz,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-08-02-genk-cercle-brugge,0,Endstand weicht ab,0:0,1:1,0
B1-1415-2014-08-03-club-brugge-lierse,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-08-10-anderlecht-charleroi,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-08-15-club-brugge-cercle-brugge,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-08-16-lokeren-lierse,0,Endstand weicht ab,0:0,2:0,0
B1-1415-2014-08-24-anderlecht-waasland-beveren,0,Endstand weicht ab,0:0,0:0,0
B1-1415-2014-08-29-gent-kortrijk,0,Endstand weicht ab,0:0,0:1,0
B1-1415-2014-09-13-standard-oostende,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-09-13-waregem-waasland-beveren,0,Endstand weicht ab,0:0,1:1,0
B1-1415-2014-09-14-gent-mouscron-peruwelz,0,Endstand weicht ab,0:0,0:0,0
B1-1415-2014-09-20-anderlecht-cercle-brugge,0,Endstand weicht ab,0:0,2:1,0
B1-1415-2014-09-21-club-brugge-kortrijk,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-09-28-standard-lierse,0,Endstand weicht ab,0:0,2:0,0
B1-1415-2014-10-05-anderlecht-genk,0,Halbzeit stimmt,0:0,0:0,0
B1-1415-2014-10-18-gent-charleroi,0,Endstand weicht ab,0:0,1:1,0
B1-1415-2014-10-19-standard-waregem,0,Endstand weicht ab,0:0,0:1,0
B1-1415-2014-10-25-waregem-cercle-brugge,0,Endstand weicht ab,0:0,1:1,0
B1-1415-2014-10-26-anderlecht-standard,0,Endstand weicht ab,0:0,0:0,0
B1-1415-2014-10-28-genk-lierse,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-10-29-gent-waasland-beveren,0,Endstand weicht ab,0:0,1:1,0
B1-1415-2014-10-29-lokeren-charleroi,0,Endstand weicht ab,0:0,2:0,0
B1-1415-2014-11-01-anderlecht-lokeren,0,Endstand weicht ab,0:0,0:1,0
B1-1415-2014-11-01-standard-mechelen,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-11-08-kortrijk-lierse,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-11-08-mechelen-cercle-brugge,0,Endstand weicht ab,0:0,0:0,0
B1-1415-2014-11-09-club-brugge-westerlo,0,Endstand weicht ab,0:0,2:0,0
B1-1415-2014-11-09-lokeren-waasland-beveren,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-11-22-club-brugge-waasland-beveren,0,Endstand weicht ab,0:0,1:1,0
B1-1415-2014-11-22-gent-cercle-brugge,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-11-22-lokeren-westerlo,0,Halbzeit stimmt,0:0,0:0,0
B1-1415-2014-11-30-standard-kortrijk,0,Endstand weicht ab,0:0,0:0,0
B1-1415-2014-12-06-lokeren-cercle-brugge,0,Halbzeit stimmt,0:0,0:0,0
B1-1415-2014-12-07-club-brugge-waregem,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-12-14-anderlecht-oostende,0,Endstand weicht ab,0:0,2:0,0
B1-1415-2014-12-20-charleroi-lierse,0,Endstand weicht ab,0:0,2:0,0
B1-1415-2014-12-20-oostende-cercle-brugge,0,Endstand weicht ab,0:0,1:0,0
B1-1415-2014-12-21-club-brugge-genk,0,Endstand weicht ab,0:0,1:1,0
B1-1415-2014-12-26-anderlecht-westerlo,0,Endstand weicht ab,0:0,2:0,0
B1-1415-2015-01-16-club-brugge-mechelen,0,Endstand weicht ab,0:0,0:0,0
