match_id,date,league,league_name,stufe,season,team,gegner,gegner_platz_spieltag,gegner_spiele_spieltag,gegnerstaerke,faire_heimquote,odds_quelle,minute,endstand,ergebnis,treffer
E0-2223-2022-08-27-man-city-crystal-palace,2022-08-27,E0,Premier League,1,2223,Manchester City,Crystal Palace,9,3,schwach,1.2481,B365,4,4:2,sieg,1
G1-2223-2022-08-27-aek-volos-nfc,2022-08-27,G1,Griechenland Super League,1,2223,aek,volos nfc,8,1,schwach,1.322,B365,19,0:1,niederlage,0
F1-2223-2022-08-28-paris-sg-monaco,2022-08-28,F1,Ligue 1,1,2223,paris sg,monaco,12,3,schwach,1.2383,B365,20,1:1,unentschieden,0
SC0-2223-2022-08-28-hearts-st-johnstone,2022-08-28,SC0,Scottish Premiership,1,2223,hearts,st johnstone,10,4,schwach,1.727,B365,6,3:2,sieg,1
F2-2223-2022-08-30-caen-pau,2022-08-30,F2,Ligue 2,2,2223,caen,pau,20,5,schwach,1.7093,B365,7,1:1,unentschieden,0
P1-2223-2022-09-02-benfica-vizela,2022-09-02,P1,Primeira Liga,1,2223,benfica,vizela,11,4,schwach,1.2514,B365,20,2:1,sieg,1
B1-2223-2022-09-03-mechelen-seraing,2022-09-03,B1,Belgien Pro League,1,2223,mechelen,seraing,18,6,schwach,1.6616,B365,22,2:3,niederlage,0
E1-2223-2022-09-03-preston-birmingham,2022-09-03,E1,Championship,2,2223,preston,birmingham,22,7,schwach,1.7498,B365,16,0:1,niederlage,0
N1-2223-2022-09-04-waalwijk-excelsior,2022-09-04,N1,Eredivisie,1,2223,waalwijk,excelsior,8,4,schwach,1.7829,B365,15,5:2,sieg,1
B1-2223-2022-09-04-anderlecht-oud-heverlee-leuven,2022-09-04,B1,Belgien Pro League,1,2223,anderlecht,oud heverlee leuven,4,6,stark,1.4447,B365,19,2:2,unentschieden,0
T1-2223-2022-09-05-galatasaray-gaziantep,2022-09-05,T1,Süper Lig,1,2223,galatasaray,gaziantep,5,4,stark,1.7177,B365,27,2:1,sieg,1
I1-2223-2022-09-11-juventus-salernitana,2022-09-11,I1,Serie A,1,2223,juventus,salernitana,10,5,schwach,1.4758,B365,18,2:2,unentschieden,0
G1-2223-2022-09-11-olympiakos-volos-nfc,2022-09-11,G1,Griechenland Super League,1,2223,olympiakos,volos nfc,8,3,schwach,1.322,B365,29,1:1,unentschieden,0
SP2-2223-2022-09-11-sp-gijon-santander,2022-09-11,SP2,LaLiga 2,2,2223,sp gijon,santander,22,4,schwach,1.626,B365,30,0:2,niederlage,0
E1-2223-2022-09-13-middlesbrough-cardiff,2022-09-13,E1,Championship,2,2223,middlesbrough,cardiff,22,8,schwach,1.796,B365,4,2:3,niederlage,0
E1-2223-2022-09-14-west-brom-birmingham,2022-09-14,E1,Championship,2,2223,west brom,birmingham,22,8,schwach,1.5126,B365,14,2:3,niederlage,0
E0-2223-2022-09-17-tottenham-leicester,2022-09-17,E0,Premier League,1,2223,Tottenham,Leicester,20,6,schwach,1.5294,B365,6,6:2,sieg,1
SP1-2223-2022-09-17-ath-bilbao-vallecano,2022-09-17,SP1,La Liga,1,2223,ath bilbao,vallecano,9,5,schwach,1.6179,B365,5,3:2,sieg,1
N1-2223-2022-09-17-vitesse-volendam,2022-09-17,N1,Eredivisie,1,2223,vitesse,volendam,16,6,schwach,1.5317,B365,21,1:1,unentschieden,0
F2-2223-2022-09-17-sochaux-nimes,2022-09-17,F2,Ligue 2,2,2223,sochaux,nimes,15,8,schwach,1.7467,B365,4,3:1,sieg,1
SP1-2223-2022-09-18-villarreal-sevilla,2022-09-18,SP1,La Liga,1,2223,villarreal,sevilla,16,5,schwach,1.7874,B365,8,1:1,unentschieden,0
T1-2223-2022-09-18-trabzonspor-gaziantep,2022-09-18,T1,Süper Lig,1,2223,trabzonspor,gaziantep,7,6,schwach,1.7645,B365,2,3:2,sieg,1
B1-2223-2022-09-30-standard-seraing,2022-09-30,B1,Belgien Pro League,1,2223,standard,seraing,16,9,schwach,1.7268,B365,9,0:2,niederlage,0
E0-2223-2022-10-01-liverpool-brighton,2022-10-01,E0,Premier League,1,2223,Liverpool,Brighton,4,6,stark,1.4098,B365,4,3:3,unentschieden,0
B1-2223-2022-10-02-gent-cercle-brugge,2022-10-02,B1,Belgien Pro League,1,2223,gent,cercle brugge,17,9,schwach,1.72,B365,24,3:4,niederlage,0
P1-2223-2022-10-08-benfica-rio-ave,2022-10-08,P1,Primeira Liga,1,2223,benfica,rio ave,10,8,schwach,1.2549,B365,6,4:2,sieg,1
P1-2223-2022-10-09-sp-braga-chaves,2022-10-09,P1,Primeira Liga,1,2223,sp braga,chaves,10,8,schwach,1.3749,B365,2,0:1,niederlage,0
B1-2223-2022-10-14-westerlo-seraing,2022-10-14,B1,Belgien Pro League,1,2223,westerlo,seraing,14,11,schwach,1.6862,B365,12,2:2,unentschieden,0
SP1-2223-2022-10-15-valencia-elche,2022-10-15,SP1,La Liga,1,2223,valencia,elche,20,8,schwach,1.4814,B365,29,2:2,unentschieden,0
D1-2223-2022-10-16-koln-augsburg,2022-10-16,D1,Bundesliga,1,2223,koln,augsburg,12,9,schwach,1.747,B365,14,3:2,sieg,1
E1-2223-2022-10-18-west-brom-bristol-city,2022-10-18,E1,Championship,2,2223,west brom,bristol city,17,15,schwach,1.7874,B365,32,0:2,niederlage,0
N1-2223-2022-10-22-feyenoord-for-sittard,2022-10-22,N1,Eredivisie,1,2223,feyenoord,for sittard,10,10,schwach,1.27,B365,9,1:1,unentschieden,0
SC0-2223-2022-10-22-rangers-livingston,2022-10-22,SC0,Scottish Premiership,1,2223,rangers,livingston,6,10,stark,1.2223,B365,4,1:1,unentschieden,0
SP1-2223-2022-10-23-espanol-elche,2022-10-23,SP1,La Liga,1,2223,espanol,elche,20,10,schwach,1.7589,B365,11,2:2,unentschieden,0
SP1-2223-2022-10-23-villarreal-almeria,2022-10-23,SP1,La Liga,1,2223,villarreal,almeria,13,10,schwach,1.4374,B365,31,2:1,sieg,1
D2-2223-2022-10-23-hamburg-magdeburg,2022-10-23,D2,2. Bundesliga,2,2223,hamburg,magdeburg,18,12,schwach,1.5658,B365,11,2:3,niederlage,0
E0-2223-2022-10-29-liverpool-leeds,2022-10-29,E0,Premier League,1,2223,Liverpool,Leeds,18,11,schwach,1.3611,B365,4,1:2,niederlage,0
F1-2223-2022-10-29-paris-sg-troyes,2022-10-29,F1,Ligue 1,1,2223,paris sg,troyes,11,12,schwach,1.1465,B365,3,4:3,sieg,1
SC0-2223-2022-10-29-rangers-aberdeen,2022-10-29,SC0,Scottish Premiership,1,2223,rangers,aberdeen,3,11,stark,1.4416,B365,21,4:1,sieg,1
E1-2223-2022-11-02-burnley-rotherham,2022-11-02,E1,Championship,2,2223,Burnley,rotherham,13,17,schwach,1.5161,B365,3,3:2,sieg,1
I1-2223-2022-11-04-udinese-lecce,2022-11-04,I1,Serie A,1,2223,udinese,lecce,17,12,schwach,1.7055,B365,33,1:1,unentschieden,0
SP1-2223-2022-11-06-villarreal-mallorca,2022-11-06,SP1,La Liga,1,2223,villarreal,mallorca,14,12,schwach,1.6655,B365,32,0:2,niederlage,0
P1-2223-2022-11-06-sp-braga-casa-pia,2022-11-06,P1,Primeira Liga,1,2223,sp braga,casa pia,5,11,stark,1.48,B365,23,0:1,niederlage,0
D2-2223-2022-11-06-hamburg-regensburg,2022-11-06,D2,2. Bundesliga,2,2223,hamburg,regensburg,9,14,schwach,1.4814,B365,7,3:1,sieg,1
I1-2223-2022-11-09-inter-bologna,2022-11-09,I1,Serie A,1,2223,inter,bologna,12,13,schwach,1.3506,B365,22,6:1,sieg,1
E0-2223-2022-11-12-man-city-brentford,2022-11-12,E0,Premier League,1,2223,Manchester City,Brentford,11,14,schwach,1.2096,B365,16,1:2,niederlage,0
E0-2223-2022-11-12-tottenham-leeds,2022-11-12,E0,Premier League,1,2223,Tottenham,Leeds,12,13,schwach,1.7402,B365,10,4:3,sieg,1
N1-2223-2022-11-12-psv-eindhoven-az-alkmaar,2022-11-12,N1,Eredivisie,1,2223,psv eindhoven,az alkmaar,5,13,stark,1.5641,B365,18,0:1,niederlage,0
E1-2223-2022-11-12-luton-rotherham,2022-11-12,E1,Championship,2,2223,Luton,rotherham,15,20,schwach,1.7771,B365,1,1:1,unentschieden,0
D2-2223-2022-11-12-heidenheim-regensburg,2022-11-12,D2,2. Bundesliga,2,2223,heidenheim,regensburg,10,16,schwach,1.7829,B365,13,5:4,sieg,1
F2-2223-2022-11-12-bordeaux-pau,2022-11-12,F2,Ligue 2,2,2223,bordeaux,pau,10,14,schwach,1.736,B365,23,1:1,unentschieden,0
N1-2223-2022-11-13-feyenoord-excelsior,2022-11-13,N1,Eredivisie,1,2223,feyenoord,excelsior,12,13,schwach,1.1926,B365,4,5:1,sieg,1
SC0-2223-2022-12-15-rangers-hibernian,2022-12-15,SC0,Scottish Premiership,1,2223,rangers,hibernian,8,16,schwach,1.3921,B365,8,3:2,sieg,1
I2-2223-2022-12-18-parma-spal,2022-12-18,I2,Serie B,2,2223,parma,spal,17,17,schwach,1.7979,B365,19,0:1,niederlage,0
E0-2223-2022-12-26-arsenal-west-ham,2022-12-26,E0,Premier League,1,2223,Arsenal,West Ham,16,15,schwach,1.5772,B365,27,3:1,sieg,1
E0-2223-2022-12-30-liverpool-leicester,2022-12-30,E0,Premier League,1,2223,Liverpool,Leicester,13,16,schwach,1.3508,B365,4,2:1,sieg,1
I1-2223-2023-01-04-udinese-empoli,2023-01-04,I1,Serie A,1,2223,udinese,empoli,13,15,schwach,1.6592,B365,3,1:1,unentschieden,0
T1-2223-2023-01-04-galatasaray-ankaragucu,2023-01-04,T1,Süper Lig,1,2223,galatasaray,ankaragucu,13,15,schwach,1.5644,B365,7,2:1,sieg,1
SP1-2223-2023-01-06-valencia-cadiz,2023-01-06,SP1,La Liga,1,2223,valencia,cadiz,19,15,schwach,1.6655,B365,9,0:1,niederlage,0
F1-2223-2023-01-14-marseille-lorient,2023-01-14,F1,Ligue 1,1,2223,marseille,lorient,6,18,stark,1.4667,B365,29,3:1,sieg,1
F1-2223-2023-01-14-lyon-strasbourg,2023-01-14,F1,Ligue 1,1,2223,lyon,strasbourg,19,18,schwach,1.6857,B365,29,1:2,niederlage,0
SC0-2223-2023-01-14-hibernian-dundee-united,2023-01-14,SC0,Scottish Premiership,1,2223,hibernian,dundee united,11,20,schwach,1.7933,B365,6,2:2,unentschieden,0
I1-2223-2023-01-15-torino-spezia,2023-01-15,I1,Serie A,1,2223,torino,spezia,17,17,schwach,1.7209,B365,28,0:1,niederlage,0
B1-2223-2023-01-18-anderlecht-waregem,2023-01-18,B1,Belgien Pro League,1,2223,anderlecht,waregem,17,20,schwach,1.619,B365,11,2:3,niederlage,0
E1-2223-2023-01-21-watford-rotherham,2023-01-21,E1,Championship,2,2223,watford,rotherham,19,27,schwach,1.6274,B365,20,1:1,unentschieden,0
B1-2223-2023-01-22-club-brugge-charleroi,2023-01-22,B1,Belgien Pro League,1,2223,club brugge,charleroi,12,21,schwach,1.5265,B365,13,2:2,unentschieden,0
D1-2223-2023-01-24-bayern-munich-koln,2023-01-24,D1,Bundesliga,1,2223,bayern munich,koln,11,16,schwach,1.26,B365,4,1:1,unentschieden,0
N1-2223-2023-01-28-az-alkmaar-utrecht,2023-01-28,N1,Eredivisie,1,2223,az alkmaar,utrecht,7,18,schwach,1.7576,B365,12,5:5,unentschieden,0
I1-2223-2023-01-29-milan-sassuolo,2023-01-29,I1,Serie A,1,2223,milan,sassuolo,17,19,schwach,1.5641,B365,19,2:5,niederlage,0
I1-2223-2023-01-29-juventus-monza,2023-01-29,I1,Serie A,1,2223,juventus,monza,13,19,schwach,1.626,B365,18,0:2,niederlage,0
T1-2223-2023-01-29-fenerbahce-kasimpasa,2023-01-29,T1,Süper Lig,1,2223,fenerbahce,kasimpasa,16,19,schwach,1.4086,B365,24,5:1,sieg,1
G1-2223-2023-01-29-olympiakos-ofi-crete,2023-01-29,G1,Griechenland Super League,1,2223,olympiakos,ofi crete,9,19,schwach,1.2847,B365,19,2:1,sieg,1
T1-2223-2023-02-01-galatasaray-umraniyespor,2023-02-01,T1,Süper Lig,1,2223,galatasaray,umraniyespor,19,20,schwach,1.2691,B365,11,3:2,sieg,1
F1-2223-2023-02-04-paris-sg-toulouse,2023-02-04,F1,Ligue 1,1,2223,paris sg,toulouse,12,21,schwach,1.4404,B365,20,2:1,sieg,1
SC0-2223-2023-02-04-hearts-dundee-united,2023-02-04,SC0,Scottish Premiership,1,2223,hearts,dundee united,12,23,schwach,1.7771,B365,9,3:1,sieg,1
T1-2223-2023-02-05-galatasaray-trabzonspor,2023-02-05,T1,Süper Lig,1,2223,galatasaray,trabzonspor,6,21,stark,1.7731,B365,1,2:1,sieg,1
E0-2223-2023-02-08-man-united-leeds,2023-02-08,E0,Premier League,1,2223,Manchester United,Leeds,17,20,schwach,1.5317,B365,1,2:2,unentschieden,0
N1-2223-2023-02-12-ajax-waalwijk,2023-02-12,N1,Eredivisie,1,2223,ajax,waalwijk,9,20,schwach,1.2096,B365,17,3:1,sieg,1
SP2-2223-2023-02-12-eibar-cartagena,2023-02-12,SP2,LaLiga 2,2,2223,eibar,cartagena,9,26,schwach,1.7624,B365,2,0:3,niederlage,0
E1-2223-2023-02-14-burnley-watford,2023-02-14,E1,Championship,2,2223,Burnley,watford,6,31,stark,1.7576,B365,32,1:1,unentschieden,0
N1-2223-2023-02-18-feyenoord-az-alkmaar,2023-02-18,N1,Eredivisie,1,2223,feyenoord,az alkmaar,2,21,stark,1.7874,B365,17,2:1,sieg,1
B1-2223-2023-02-18-st-gilloise-standard,2023-02-18,B1,Belgien Pro League,1,2223,st gilloise,standard,6,25,stark,1.6193,B365,20,2:4,niederlage,0
I1-2223-2023-02-19-atalanta-lecce,2023-02-19,I1,Serie A,1,2223,atalanta,lecce,13,22,schwach,1.5893,B365,4,1:2,niederlage,0
I1-2223-2023-02-19-fiorentina-empoli,2023-02-19,I1,Serie A,1,2223,fiorentina,empoli,12,22,schwach,1.6783,B365,28,1:1,unentschieden,0
F1-2223-2023-02-24-lille-brest,2023-02-24,F1,Ligue 1,1,2223,lille,brest,16,24,schwach,1.432,B365,8,2:1,sieg,1
SP1-2223-2023-02-26-ath-bilbao-girona,2023-02-26,SP1,La Liga,1,2223,ath bilbao,girona,11,22,schwach,1.7576,B365,4,2:3,niederlage,0
I1-2223-2023-02-26-udinese-spezia,2023-02-26,I1,Serie A,1,2223,udinese,spezia,17,23,schwach,1.7081,B365,6,2:2,unentschieden,0
SP1-2223-2023-02-27-villarreal-getafe,2023-02-27,SP1,La Liga,1,2223,villarreal,getafe,19,22,schwach,1.7543,B365,9,2:1,sieg,1
E0-2223-2023-03-04-arsenal-bournemouth,2023-03-04,E0,Premier League,1,2223,Arsenal,Bournemouth,19,24,schwach,1.276,B365,1,3:2,sieg,1
N1-2223-2023-03-04-twente-heerenveen,2023-03-04,N1,Eredivisie,1,2223,twente,heerenveen,10,23,schwach,1.626,B365,25,3:3,unentschieden,0
B1-2223-2023-03-04-cercle-brugge-seraing,2023-03-04,B1,Belgien Pro League,1,2223,cercle brugge,seraing,18,27,schwach,1.4697,B365,3,3:1,sieg,1
F2-2223-2023-03-04-le-havre-laval,2023-03-04,F2,Ligue 2,2,2223,le havre,laval,15,25,schwach,1.7808,B365,10,2:1,sieg,1
SC0-2223-2023-03-08-celtic-hearts,2023-03-08,SC0,Scottish Premiership,1,2223,celtic,hearts,3,27,stark,1.2383,B365,6,3:1,sieg,1
SP1-2223-2023-03-11-real-madrid-espanol,2023-03-11,SP1,La Liga,1,2223,real madrid,espanol,13,24,schwach,1.3239,B365,8,3:1,sieg,1
D1-2223-2023-03-11-bayern-munich-augsburg,2023-03-11,D1,Bundesliga,1,2223,bayern munich,augsburg,13,23,schwach,1.185,B365,2,5:3,sieg,1
I1-2223-2023-03-12-roma-sassuolo,2023-03-12,I1,Serie A,1,2223,roma,sassuolo,13,25,schwach,1.7675,B365,13,3:4,niederlage,0
N1-2223-2023-03-12-psv-eindhoven-cambuur,2023-03-12,N1,Eredivisie,1,2223,psv eindhoven,cambuur,18,24,schwach,1.212,B365,22,5:2,sieg,1
N1-2223-2023-03-12-feyenoord-volendam,2023-03-12,N1,Eredivisie,1,2223,feyenoord,volendam,14,24,schwach,1.1951,B365,12,2:1,sieg,1
G1-2223-2023-03-12-aris-giannina,2023-03-12,G1,Griechenland Super League,1,2223,aris,giannina,11,25,schwach,1.5386,B365,7,3:1,sieg,1
F1-2223-2023-03-17-lyon-nantes,2023-03-17,F1,Ligue 1,1,2223,lyon,nantes,14,27,schwach,1.6783,B365,2,1:1,unentschieden,0
SP2-2223-2023-03-18-andorra-ibiza,2023-03-18,SP2,LaLiga 2,2,2223,andorra,ibiza,22,31,schwach,1.7814,B365,7,2:2,unentschieden,0
F1-2223-2023-03-19-nice-lorient,2023-03-19,F1,Ligue 1,1,2223,nice,lorient,9,27,schwach,1.7349,B365,30,1:1,unentschieden,0
B1-2223-2023-03-19-st-gilloise-mechelen,2023-03-19,B1,Belgien Pro League,1,2223,st gilloise,mechelen,13,29,schwach,1.4806,B365,4,2:1,sieg,1
SP2-2223-2023-03-26-las-palmas-sp-gijon,2023-03-26,SP2,LaLiga 2,2,2223,las palmas,sp gijon,18,32,schwach,1.7948,B365,18,1:1,unentschieden,0
D1-2223-2023-03-31-ein-frankfurt-bochum,2023-03-31,D1,Bundesliga,1,2223,ein frankfurt,bochum,14,25,schwach,1.5772,B365,13,1:1,unentschieden,0
F1-2223-2023-03-31-marseille-montpellier,2023-03-31,F1,Ligue 1,1,2223,marseille,montpellier,11,28,schwach,1.5579,B365,12,1:1,unentschieden,0
E0-2223-2023-04-01-man-city-liverpool,2023-04-01,E0,Premier League,1,2223,Manchester City,Liverpool,6,26,stark,1.7097,B365,17,4:1,sieg,1
E0-2223-2023-04-01-brighton-brentford,2023-04-01,E0,Premier League,1,2223,Brighton,Brentford,8,27,schwach,1.7515,B365,10,3:3,unentschieden,0
E0-2223-2023-04-01-chelsea-aston-villa,2023-04-01,E0,Premier League,1,2223,Chelsea,Aston Villa,11,27,schwach,1.7576,B365,18,0:2,niederlage,0
D1-2223-2023-04-01-rb-leipzig-mainz,2023-04-01,D1,Bundesliga,1,2223,rb leipzig,mainz,9,25,schwach,1.6182,B365,9,0:3,niederlage,0
D1-2223-2023-04-01-wolfsburg-augsburg,2023-04-01,D1,Bundesliga,1,2223,wolfsburg,augsburg,12,25,schwach,1.6995,B365,2,2:2,unentschieden,0
N1-2223-2023-04-01-az-alkmaar-heerenveen,2023-04-01,N1,Eredivisie,1,2223,az alkmaar,heerenveen,9,26,schwach,1.5879,B365,5,1:1,unentschieden,0
T1-2223-2023-04-01-trabzonspor-kayserispor,2023-04-01,T1,Süper Lig,1,2223,trabzonspor,kayserispor,7,24,schwach,1.6073,B365,1,3:4,niederlage,0
D2-2223-2023-04-01-karlsruhe-braunschweig,2023-04-01,D2,2. Bundesliga,2,2223,karlsruhe,braunschweig,16,25,schwach,1.7938,B365,3,1:1,unentschieden,0
SP1-2223-2023-04-02-celta-almeria,2023-04-02,SP1,La Liga,1,2223,celta,almeria,19,26,schwach,1.6458,B365,7,2:2,unentschieden,0
E0-2223-2023-04-04-leeds-nott-m-forest,2023-04-04,E0,Premier League,1,2223,Leeds,Nottingham Forest,16,28,schwach,1.7933,B365,12,2:1,sieg,1
F1-2223-2023-04-09-reims-brest,2023-04-09,F1,Ligue 1,1,2223,reims,brest,15,29,schwach,1.7081,B365,6,1:1,unentschieden,0
T1-2223-2023-04-09-besiktas-giresunspor,2023-04-09,T1,Süper Lig,1,2223,besiktas,giresunspor,16,25,schwach,1.5101,B365,21,3:1,sieg,1
E1-2223-2023-04-10-luton-blackpool,2023-04-10,E1,Championship,2,2223,Luton,blackpool,24,40,schwach,1.6011,B365,29,3:1,sieg,1
SP1-2223-2023-04-15-villarreal-valladolid,2023-04-15,SP1,La Liga,1,2223,villarreal,valladolid,17,28,schwach,1.5247,B365,2,1:2,niederlage,0
D1-2223-2023-04-15-rb-leipzig-augsburg,2023-04-15,D1,Bundesliga,1,2223,rb leipzig,augsburg,13,27,schwach,1.3173,B365,5,3:2,sieg,1
E1-2223-2023-04-15-sheffield-united-cardiff,2023-04-15,E1,Championship,2,2223,Sheffield United,cardiff,22,40,schwach,1.6355,B365,19,4:1,sieg,1
F2-2223-2023-04-15-sochaux-pau,2023-04-15,F2,Ligue 2,2,2223,sochaux,pau,15,30,schwach,1.6602,B365,10,2:3,niederlage,0
F1-2223-2023-04-16-lille-montpellier,2023-04-16,F1,Ligue 1,1,2223,lille,montpellier,13,30,schwach,1.5833,B365,24,2:1,sieg,1
D2-2223-2023-04-16-st-pauli-braunschweig,2023-04-16,D2,2. Bundesliga,2,2223,st pauli,braunschweig,15,27,schwach,1.6469,B365,1,1:2,niederlage,0
E1-2223-2023-04-18-millwall-birmingham,2023-04-18,E1,Championship,2,2223,millwall,birmingham,17,42,schwach,1.796,B365,28,0:1,niederlage,0
E0-2223-2023-04-21-arsenal-southampton,2023-04-21,E0,Premier League,1,2223,Arsenal,Southampton,20,31,schwach,1.2637,B365,1,3:3,unentschieden,0
D2-2223-2023-04-21-darmstadt-karlsruhe,2023-04-21,D2,2. Bundesliga,2,2223,darmstadt,karlsruhe,9,28,schwach,1.7515,B365,11,2:1,sieg,1
SP1-2223-2023-04-26-ath-madrid-mallorca,2023-04-26,SP1,La Liga,1,2223,ath madrid,mallorca,11,30,schwach,1.488,B365,20,3:1,sieg,1
F1-2223-2023-04-30-monaco-montpellier,2023-04-30,F1,Ligue 1,1,2223,monaco,montpellier,13,32,schwach,1.5833,B365,28,0:4,niederlage,0
F1-2223-2023-04-30-rennes-angers,2023-04-30,F1,Ligue 1,1,2223,rennes,angers,20,32,schwach,1.3518,B365,19,4:2,sieg,1
F1-2223-2023-04-30-paris-sg-lorient,2023-04-30,F1,Ligue 1,1,2223,paris sg,lorient,11,32,schwach,1.2458,B365,15,1:3,niederlage,0
F1-2223-2023-04-30-marseille-auxerre,2023-04-30,F1,Ligue 1,1,2223,marseille,auxerre,14,32,schwach,1.3933,B365,33,2:1,sieg,1
I1-2223-2023-05-03-atalanta-spezia,2023-05-03,I1,Serie A,1,2223,atalanta,spezia,18,32,schwach,1.442,B365,18,3:2,sieg,1
SP1-2223-2023-05-04-ath-bilbao-betis,2023-05-04,SP1,La Liga,1,2223,ath bilbao,betis,6,32,stark,1.7829,B365,6,0:1,niederlage,0
D1-2223-2023-05-05-leverkusen-koln,2023-05-05,D1,Bundesliga,1,2223,leverkusen,koln,11,30,schwach,1.7515,B365,14,1:2,niederlage,0
D1-2223-2023-05-05-mainz-schalke-04,2023-05-05,D1,Bundesliga,1,2223,mainz,schalke 04,17,30,schwach,1.7136,B365,26,2:3,niederlage,0
T1-2223-2023-05-06-ad-demirspor-alanyaspor,2023-05-06,T1,Süper Lig,1,2223,ad demirspor,alanyaspor,13,29,schwach,1.646,B365,11,4:2,sieg,1
F2-2223-2023-05-06-st-etienne-guingamp,2023-05-06,F2,Ligue 2,2,2223,st etienne,guingamp,9,33,schwach,1.7258,B365,12,3:2,sieg,1
N1-2223-2023-05-07-go-ahead-eagles-groningen,2023-05-07,N1,Eredivisie,1,2223,go ahead eagles,groningen,17,30,schwach,1.7874,B365,6,1:1,unentschieden,0
E0-2223-2023-05-08-brighton-everton,2023-05-08,E0,Premier League,1,2223,Brighton,Everton,19,34,schwach,1.4011,B365,1,1:5,niederlage,0
E1-2223-2023-05-08-norwich-blackpool,2023-05-08,E1,Championship,2,2223,norwich,blackpool,24,45,schwach,1.6179,B365,15,0:1,niederlage,0
F1-2223-2023-05-12-lens-reims,2023-05-12,F1,Ligue 1,1,2223,lens,reims,10,34,schwach,1.6182,B365,23,2:1,sieg,1
E0-2223-2023-05-13-chelsea-nott-m-forest,2023-05-13,E0,Premier League,1,2223,Chelsea,Nottingham Forest,16,35,schwach,1.5833,B365,13,2:2,unentschieden,0
P1-2223-2023-05-13-sp-lisbon-maritimo,2023-05-13,P1,Primeira Liga,1,2223,sp lisbon,maritimo,16,31,schwach,1.3109,B365,10,2:1,sieg,1
F1-2223-2023-05-14-marseille-angers,2023-05-14,F1,Ligue 1,1,2223,marseille,angers,20,34,schwach,1.2416,B365,28,3:1,sieg,1
N1-2223-2023-05-14-psv-eindhoven-for-sittard,2023-05-14,N1,Eredivisie,1,2223,psv eindhoven,for sittard,12,31,schwach,1.1763,B365,4,2:1,sieg,1
I2-2223-2023-05-19-perugia-benevento,2023-05-19,I2,Serie B,2,2223,perugia,benevento,20,37,schwach,1.7576,B365,30,3:2,sieg,1
E0-2223-2023-05-20-liverpool-aston-villa,2023-05-20,E0,Premier League,1,2223,Liverpool,Aston Villa,8,36,schwach,1.522,B365,27,1:1,unentschieden,0
I1-2223-2023-05-20-atalanta-verona,2023-05-20,I1,Serie A,1,2223,atalanta,verona,17,35,schwach,1.6193,B365,11,3:1,sieg,1
SC0-2223-2023-05-20-celtic-st-mirren,2023-05-20,SC0,Scottish Premiership,1,2223,celtic,st mirren,6,35,stark,1.1794,B365,4,2:2,unentschieden,0
N1-2223-2023-05-21-sparta-rotterdam-cambuur,2023-05-21,N1,Eredivisie,1,2223,sparta rotterdam,cambuur,18,32,schwach,1.4697,B365,9,4:1,sieg,1
D2-2223-2023-05-21-fortuna-dusseldorf-hannover,2023-05-21,D2,2. Bundesliga,2,2223,fortuna dusseldorf,hannover,8,32,schwach,1.7402,B365,12,3:3,unentschieden,0
I1-2223-2023-05-22-roma-salernitana,2023-05-22,I1,Serie A,1,2223,roma,salernitana,15,35,schwach,1.5386,B365,12,2:2,unentschieden,0
F2-2223-2023-05-22-le-havre-valenciennes,2023-05-22,F2,Ligue 2,2,2223,le havre,valenciennes,18,35,schwach,1.7176,B365,7,0:2,niederlage,0
SC0-2223-2023-05-24-rangers-hearts,2023-05-24,SC0,Scottish Premiership,1,2223,rangers,hearts,4,36,stark,1.4098,B365,1,2:2,unentschieden,0
D1-2223-2023-05-27-dortmund-mainz,2023-05-27,D1,Bundesliga,1,2223,dortmund,mainz,9,33,schwach,1.2101,B365,15,2:2,unentschieden,0
F1-2223-2023-05-27-lille-nantes,2023-05-27,F1,Ligue 1,1,2223,lille,nantes,17,36,schwach,1.5089,B365,17,2:1,sieg,1
E0-2223-2023-05-28-crystal-palace-nott-m-forest,2023-05-28,E0,Premier League,1,2223,Crystal Palace,Nottingham Forest,16,37,schwach,1.7515,B365,31,1:1,unentschieden,0
E0-2223-2023-05-28-man-united-fulham,2023-05-28,E0,Premier League,1,2223,Manchester United,Fulham,10,37,schwach,1.5964,B365,19,2:1,sieg,1
F2-2223-2023-06-02-bordeaux-rodez,2023-06-02,F2,Ligue 2,2,2223,bordeaux,rodez,16,37,schwach,1.4225,B365,23,0:1,niederlage,0
T1-2223-2023-06-03-trabzonspor-alanyaspor,2023-06-03,T1,Süper Lig,1,2223,trabzonspor,alanyaspor,14,33,schwach,1.6061,B365,14,5:1,sieg,1
B1-2324-2023-07-30-gent-kortrijk,2023-07-30,B1,Belgien Pro League,1,2324,gent,kortrijk,,0,unbekannt,1.4463,B365,5,3:2,sieg,1
B1-2324-2023-08-05-genk-eupen,2023-08-05,B1,Belgien Pro League,1,2324,genk,eupen,6,1,stark,1.4098,B365,2,0:1,niederlage,0
E1-2324-2023-08-06-leeds-cardiff,2023-08-06,E1,Championship,2,2324,Leeds,cardiff,,0,unbekannt,1.4758,B365,23,2:2,unentschieden,0
F1-2324-2023-08-12-marseille-reims,2023-08-12,F1,Ligue 1,1,2324,marseille,reims,,0,unbekannt,1.7829,B365,10,2:1,sieg,1
