match_id,league,league_name,stufe,season,season_name,date,home_team,away_team,home_team_raw,away_team_raw,fthg,ftag,ftr,hthg,htag,odds_h,odds_d,odds_a,odds_quelle,faire_heimquote
SC0-2021-2020-08-30-celtic-motherwell,SC0,Scottish Premiership,1,2021,2020/21,2020-08-30,celtic,motherwell,Celtic,Motherwell,3,0,H,1,0,1.14,8,15,B365,1.2185
SC0-2021-2020-09-12-livingston-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2020-09-12,livingston,hamilton,Livingston,Hamilton,1,2,A,1,0,1.6,3.8,5.75,B365,1.6993
SC0-2021-2020-09-12-rangers-dundee-united,SC0,Scottish Premiership,1,2021,2020/21,2020-09-12,rangers,dundee united,Rangers,Dundee United,4,0,H,2,0,1.16,7,15,B365,1.243
SC0-2021-2020-09-19-celtic-livingston,SC0,Scottish Premiership,1,2021,2020/21,2020-09-19,celtic,livingston,Celtic,Livingston,3,2,H,2,1,1.1,9,23,B365,1.17
SC0-2021-2020-09-27-celtic-hibernian,SC0,Scottish Premiership,1,2021,2020/21,2020-09-27,celtic,hibernian,Celtic,Hibernian,3,0,H,2,0,1.28,5.25,10,B365,1.3718
SC0-2021-2020-10-02-aberdeen-st-mirren,SC0,Scottish Premiership,1,2021,2020/21,2020-10-02,aberdeen,st mirren,Aberdeen,St Mirren,2,1,H,0,0,1.53,3.9,6.5,B365,1.6277
SC0-2021-2020-10-02-hibernian-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2020-10-02,hibernian,hamilton,Hibernian,Hamilton,3,2,H,2,0,1.5,4.33,6,B365,1.5964
SC0-2021-2020-10-04-rangers-ross-county,SC0,Scottish Premiership,1,2021,2020/21,2020-10-04,rangers,ross county,Rangers,Ross County,2,0,H,1,0,1.11,9,19,B365,1.1818
SC0-2021-2020-10-20-aberdeen-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2020-10-20,aberdeen,hamilton,Aberdeen,Hamilton,4,2,H,4,1,1.33,5.25,8,B365,1.4196
SC0-2021-2020-10-25-rangers-livingston,SC0,Scottish Premiership,1,2021,2020/21,2020-10-25,rangers,livingston,Rangers,Livingston,2,0,H,2,0,1.18,7,13,B365,1.2593
SC0-2021-2020-11-08-rangers-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2020-11-08,rangers,hamilton,Rangers,Hamilton,8,0,H,4,0,1.1,9,21,B365,1.1746
SC0-2021-2020-11-22-rangers-aberdeen,SC0,Scottish Premiership,1,2021,2020/21,2020-11-22,rangers,aberdeen,Rangers,Aberdeen,4,0,H,2,0,1.3,5,10,B365,1.39
SC0-2021-2020-12-05-livingston-dundee-united,SC0,Scottish Premiership,1,2021,2020/21,2020-12-05,livingston,dundee united,Livingston,Dundee United,2,0,H,0,0,1.61,3.8,5.25,B365,1.7304
SC0-2021-2020-12-06-celtic-st-johnstone,SC0,Scottish Premiership,1,2021,2020/21,2020-12-06,celtic,st johnstone,Celtic,St Johnstone,1,1,D,0,0,1.28,5,10,B365,1.384
SC0-2021-2020-12-12-aberdeen-ross-county,SC0,Scottish Premiership,1,2021,2020/21,2020-12-12,aberdeen,ross county,Aberdeen,Ross County,2,0,H,1,0,1.5,4,5.5,B365,1.6477
SC0-2021-2020-12-13-celtic-kilmarnock,SC0,Scottish Premiership,1,2021,2020/21,2020-12-13,celtic,kilmarnock,Celtic,Kilmarnock,2,0,H,0,0,1.25,5.75,11,B365,1.331
SC0-2021-2020-12-19-hibernian-dundee-united,SC0,Scottish Premiership,1,2021,2020/21,2020-12-19,hibernian,dundee united,Hibernian,Dundee United,1,1,D,1,0,1.55,4,6,B365,1.6458
SC0-2021-2020-12-19-rangers-motherwell,SC0,Scottish Premiership,1,2021,2020/21,2020-12-19,rangers,motherwell,Rangers,Motherwell,3,1,H,0,1,1.16,7.5,13,B365,1.2439
SC0-2021-2020-12-23-celtic-ross-county,SC0,Scottish Premiership,1,2021,2020/21,2020-12-23,celtic,ross county,Celtic,Ross County,2,0,H,1,0,1.18,7,13,B365,1.2593
SC0-2021-2020-12-26-rangers-hibernian,SC0,Scottish Premiership,1,2021,2020/21,2020-12-26,rangers,hibernian,Rangers,Hibernian,1,0,H,1,0,1.25,5.75,10,B365,1.3424
SC0-2021-2020-12-30-celtic-dundee-united,SC0,Scottish Premiership,1,2021,2020/21,2020-12-30,celtic,dundee united,Celtic,Dundee United,3,0,H,2,0,1.2,6,15,B365,1.28
SC0-2021-2020-12-30-st-johnstone-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2020-12-30,st johnstone,hamilton,St Johnstone,Hamilton,0,0,D,0,0,1.45,4.33,7,B365,1.542
SC0-2021-2020-12-30-hibernian-ross-county,SC0,Scottish Premiership,1,2021,2020/21,2020-12-30,hibernian,ross county,Hibernian,Ross County,0,2,A,0,1,1.44,4.5,6.5,B365,1.5415
SC0-2021-2021-01-02-aberdeen-dundee-united,SC0,Scottish Premiership,1,2021,2020/21,2021-01-02,aberdeen,dundee united,Aberdeen,Dundee United,0,0,D,0,0,1.61,3.8,5.5,B365,1.7164
SC0-2021-2021-01-09-kilmarnock-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2021-01-09,kilmarnock,hamilton,Kilmarnock,Hamilton,2,0,H,1,0,1.6,4,5.25,B365,1.7048
SC0-2021-2021-01-10-livingston-ross-county,SC0,Scottish Premiership,1,2021,2020/21,2021-01-10,livingston,ross county,Livingston,Ross County,3,1,H,1,1,1.5,4,6.5,B365,1.6058
SC0-2021-2021-01-11-celtic-hibernian,SC0,Scottish Premiership,1,2021,2020/21,2021-01-11,celtic,hibernian,Celtic,Hibernian,1,1,D,0,0,1.36,4.75,8.5,B365,1.4463
SC0-2021-2021-01-16-celtic-livingston,SC0,Scottish Premiership,1,2021,2020/21,2021-01-16,celtic,livingston,Celtic,Livingston,0,0,D,0,0,1.65,4,4.33,B365,1.7936
SC0-2021-2021-01-23-rangers-ross-county,SC0,Scottish Premiership,1,2021,2020/21,2021-01-23,rangers,ross county,Rangers,Ross County,5,0,H,3,0,1.12,9,15,B365,1.1991
SC0-2021-2021-01-27-celtic-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2021-01-27,celtic,hamilton,Celtic,Hamilton,2,0,H,1,0,1.12,8,19,B365,1.1989
SC0-2021-2021-01-30-celtic-st-mirren,SC0,Scottish Premiership,1,2021,2020/21,2021-01-30,celtic,st mirren,Celtic,St Mirren,1,2,A,1,2,1.36,5,8,B365,1.442
SC0-2021-2021-02-03-rangers-st-johnstone,SC0,Scottish Premiership,1,2021,2020/21,2021-02-03,rangers,st johnstone,Rangers,St Johnstone,1,0,H,0,0,1.25,5.5,12,B365,1.3314
SC0-2021-2021-02-06-celtic-motherwell,SC0,Scottish Premiership,1,2021,2020/21,2021-02-06,celtic,motherwell,Celtic,Motherwell,2,1,H,1,0,1.33,5.5,7.5,B365,1.4192
SC0-2021-2021-02-13-motherwell-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2021-02-13,motherwell,hamilton,Motherwell,Hamilton,1,4,A,0,3,1.66,3.8,5,B365,1.7688
SC0-2021-2021-02-13-rangers-kilmarnock,SC0,Scottish Premiership,1,2021,2020/21,2021-02-13,rangers,kilmarnock,Rangers,Kilmarnock,1,0,H,1,0,1.14,7.5,17,B365,1.2191
SC0-2021-2021-02-17-celtic-aberdeen,SC0,Scottish Premiership,1,2021,2020/21,2021-02-17,celtic,aberdeen,Celtic,Aberdeen,1,0,H,1,0,1.45,4.2,6.5,B365,1.5683
SC0-2021-2021-02-17-st-mirren-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2021-02-17,st mirren,hamilton,St Mirren,Hamilton,1,1,D,0,0,1.55,3.8,6.5,B365,1.6464
SC0-2021-2021-02-20-hibernian-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2021-02-20,hibernian,hamilton,Hibernian,Hamilton,2,0,H,1,0,1.44,4.33,7,B365,1.5383
SC0-2021-2021-02-21-rangers-dundee-united,SC0,Scottish Premiership,1,2021,2020/21,2021-02-21,rangers,dundee united,Rangers,Dundee United,4,1,H,2,0,1.18,6.5,15,B365,1.2602
SC0-2021-2021-02-27-celtic-aberdeen,SC0,Scottish Premiership,1,2021,2020/21,2021-02-27,celtic,aberdeen,Celtic,Aberdeen,1,0,H,1,0,1.45,4.2,7.5,B365,1.5386
SC0-2021-2021-03-06-aberdeen-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2021-03-06,aberdeen,hamilton,Aberdeen,Hamilton,0,0,D,0,0,1.45,4.2,7.5,B365,1.5386
SC0-2021-2021-03-06-rangers-st-mirren,SC0,Scottish Premiership,1,2021,2020/21,2021-03-06,rangers,st mirren,Rangers,St Mirren,3,0,H,2,0,1.25,5.75,11,B365,1.331
SC0-2021-2021-03-13-livingston-hamilton,SC0,Scottish Premiership,1,2021,2020/21,2021-03-13,livingston,hamilton,Livingston,Hamilton,2,1,H,2,1,1.57,3.8,5,B365,1.7272
SC0-2021-2021-03-20-st-johnstone-ross-county,SC0,Scottish Premiership,1,2021,2020/21,2021-03-20,st johnstone,ross county,St Johnstone,Ross County,1,0,H,0,0,1.65,3.75,5.5,B365,1.74
SC0-2021-2021-04-10-celtic-livingston,SC0,Scottish Premiership,1,2021,2020/21,2021-04-10,celtic,livingston,Celtic,Livingston,6,0,H,2,0,1.45,4,8,B365,1.5437
SC0-2021-2021-04-11-rangers-hibernian,SC0,Scottish Premiership,1,2021,2020/21,2021-04-11,rangers,hibernian,Rangers,Hibernian,2,1,H,1,0,1.33,5,9,B365,1.4138
SC0-2021-2021-05-12-celtic-st-johnstone,SC0,Scottish Premiership,1,2021,2020/21,2021-05-12,celtic,st johnstone,Celtic,St Johnstone,4,0,H,2,0,1.44,4,8.5,B365,1.5294
SC0-2021-2021-05-15-rangers-aberdeen,SC0,Scottish Premiership,1,2021,2020/21,2021-05-15,rangers,aberdeen,Rangers,Aberdeen,4,0,H,2,0,1.28,5,11,B365,1.3724
SC0-2122-2021-07-31-rangers-livingston,SC0,Scottish Premiership,1,2122,2021/22,2021-07-31,rangers,livingston,Rangers,Livingston,3,0,H,1,0,1.18,6.5,17,B365,1.251
SC0-2122-2021-08-08-celtic-dundee,SC0,Scottish Premiership,1,2122,2021/22,2021-08-08,celtic,dundee,Celtic,Dundee,6,0,H,2,0,1.18,6.5,11,B365,1.2888
SC0-2122-2021-08-08-hibernian-ross-county,SC0,Scottish Premiership,1,2122,2021/22,2021-08-08,hibernian,ross county,Hibernian,Ross County,3,0,H,3,0,1.5,4,5.75,B365,1.6359
SC0-2122-2021-08-21-celtic-st-mirren,SC0,Scottish Premiership,1,2122,2021/22,2021-08-21,celtic,st mirren,Celtic,St Mirren,6,0,H,4,0,1.3,5.75,10,B365,1.3561
SC0-2122-2021-08-29-aberdeen-ross-county,SC0,Scottish Premiership,1,2122,2021/22,2021-08-29,aberdeen,ross county,Aberdeen,Ross County,1,1,D,0,1,1.57,3.75,5.5,B365,1.7041
SC0-2122-2021-09-11-celtic-ross-county,SC0,Scottish Premiership,1,2122,2021/22,2021-09-11,celtic,ross county,Celtic,Ross County,3,0,H,0,0,1.12,7.5,15,B365,1.224
SC0-2122-2021-09-18-hibernian-st-mirren,SC0,Scottish Premiership,1,2122,2021/22,2021-09-18,hibernian,st mirren,Hibernian,St Mirren,2,2,D,0,1,1.57,4,6,B365,1.6542
SC0-2122-2021-09-19-rangers-motherwell,SC0,Scottish Premiership,1,2122,2021/22,2021-09-19,rangers,motherwell,Rangers,Motherwell,1,1,D,1,0,1.28,5.25,10,B365,1.3718
SC0-2122-2021-09-25-hearts-livingston,SC0,Scottish Premiership,1,2122,2021/22,2021-09-25,hearts,livingston,Hearts,Livingston,3,0,H,2,0,1.57,3.6,7.5,B365,1.6454
SC0-2122-2021-09-26-celtic-dundee-united,SC0,Scottish Premiership,1,2122,2021/22,2021-09-26,celtic,dundee united,Celtic,Dundee United,1,1,D,1,1,1.16,7.5,15,B365,1.232
SC0-2122-2021-10-02-hearts-motherwell,SC0,Scottish Premiership,1,2122,2021/22,2021-10-02,hearts,motherwell,Hearts,Motherwell,2,0,H,2,0,1.57,3.8,6,B365,1.6748
SC0-2122-2021-10-03-rangers-hibernian,SC0,Scottish Premiership,1,2122,2021/22,2021-10-03,rangers,hibernian,Rangers,Hibernian,2,1,H,0,1,1.36,5,7.5,B365,1.4533
SC0-2122-2021-10-16-hibernian-dundee-united,SC0,Scottish Premiership,1,2122,2021/22,2021-10-16,hibernian,dundee united,Hibernian,Dundee United,0,3,A,0,1,1.66,3.8,5,B365,1.7688
SC0-2122-2021-10-16-rangers-hearts,SC0,Scottish Premiership,1,2122,2021/22,2021-10-16,rangers,hearts,Rangers,Hearts,1,1,D,1,0,1.55,4.1,6,B365,1.6364
SC0-2122-2021-10-23-celtic-st-johnstone,SC0,Scottish Premiership,1,2122,2021/22,2021-10-23,celtic,st johnstone,Celtic,St Johnstone,2,0,H,1,0,1.25,6,13,B365,1.3045
SC0-2122-2021-10-23-hearts-dundee,SC0,Scottish Premiership,1,2122,2021/22,2021-10-23,hearts,dundee,Hearts,Dundee,1,1,D,1,0,1.5,4,7,B365,1.5893
SC0-2122-2021-10-27-rangers-aberdeen,SC0,Scottish Premiership,1,2122,2021/22,2021-10-27,rangers,aberdeen,Rangers,Aberdeen,2,2,D,1,2,1.28,5.5,11,B365,1.3491
SC0-2122-2021-10-30-celtic-livingston,SC0,Scottish Premiership,1,2122,2021/22,2021-10-30,celtic,livingston,Celtic,Livingston,0,0,D,0,0,1.2,7,13,B365,1.2637
SC0-2122-2021-11-07-rangers-ross-county,SC0,Scottish Premiership,1,2122,2021/22,2021-11-07,rangers,ross county,Rangers,Ross County,4,2,H,2,1,1.11,9,26,B365,1.166
SC0-2122-2021-11-28-celtic-aberdeen,SC0,Scottish Premiership,1,2122,2021/22,2021-11-28,celtic,aberdeen,Celtic,Aberdeen,2,1,H,1,1,1.28,5.75,10,B365,1.3506
SC0-2122-2021-12-02-celtic-hearts,SC0,Scottish Premiership,1,2122,2021/22,2021-12-02,celtic,hearts,Celtic,Hearts,1,0,H,1,0,1.36,4.75,9,B365,1.4374
SC0-2122-2021-12-04-rangers-dundee,SC0,Scottish Premiership,1,2122,2021/22,2021-12-04,rangers,dundee,Rangers,Dundee,3,0,H,1,0,1.16,7,19,B365,1.2268
SC0-2122-2021-12-12-celtic-motherwell,SC0,Scottish Premiership,1,2122,2021/22,2021-12-12,celtic,motherwell,Celtic,Motherwell,1,0,H,1,0,1.16,7,19,B365,1.2268
SC0-2122-2021-12-15-rangers-st-johnstone,SC0,Scottish Premiership,1,2122,2021/22,2021-12-15,rangers,st johnstone,Rangers,St Johnstone,2,0,H,1,0,1.16,8,15,B365,1.2223
SC0-2122-2021-12-18-rangers-dundee-united,SC0,Scottish Premiership,1,2122,2021/22,2021-12-18,rangers,dundee united,Rangers,Dundee United,1,0,H,0,0,1.11,9,23,B365,1.1716
SC0-2122-2021-12-26-aberdeen-dundee,SC0,Scottish Premiership,1,2122,2021/22,2021-12-26,aberdeen,dundee,Aberdeen,Dundee,2,1,H,1,1,1.6,3.75,6,B365,1.6933
SC0-2122-2021-12-26-hearts-ross-county,SC0,Scottish Premiership,1,2122,2021/22,2021-12-26,hearts,ross county,Hearts,Ross County,2,1,H,2,0,1.61,4.2,5,B365,1.7053
SC0-2122-2021-12-26-rangers-st-mirren,SC0,Scottish Premiership,1,2122,2021/22,2021-12-26,rangers,st mirren,Rangers,St Mirren,2,0,H,2,0,1.11,8.5,21,B365,1.1834
SC0-2122-2022-01-17-celtic-hibernian,SC0,Scottish Premiership,1,2122,2021/22,2022-01-17,celtic,hibernian,Celtic,Hibernian,2,0,H,2,0,1.33,4.75,10,B365,1.413
SC0-2122-2022-01-18-hearts-st-johnstone,SC0,Scottish Premiership,1,2122,2021/22,2022-01-18,hearts,st johnstone,Hearts,St Johnstone,2,0,H,0,0,1.57,3.8,6.5,B365,1.6547
SC0-2122-2022-01-26-rangers-livingston,SC0,Scottish Premiership,1,2122,2021/22,2022-01-26,rangers,livingston,Rangers,Livingston,1,0,H,0,0,1.16,8,15,B365,1.2223
SC0-2122-2022-01-29-celtic-dundee-united,SC0,Scottish Premiership,1,2122,2021/22,2022-01-29,celtic,dundee united,Celtic,Dundee United,1,0,H,0,0,1.14,8.5,17,B365,1.2012
SC0-2122-2022-01-29-hearts-motherwell,SC0,Scottish Premiership,1,2122,2021/22,2022-01-29,hearts,motherwell,Hearts,Motherwell,2,0,H,1,0,1.66,3.8,5.25,B365,1.753
SC0-2122-2022-02-06-rangers-hearts,SC0,Scottish Premiership,1,2122,2021/22,2022-02-06,rangers,hearts,Rangers,Hearts,5,0,H,1,0,1.4,4.75,7.5,B365,1.4814
SC0-2122-2022-02-09-hearts-dundee,SC0,Scottish Premiership,1,2122,2021/22,2022-02-09,hearts,dundee,Hearts,Dundee,1,2,A,1,0,1.53,4,6.5,B365,1.6179
SC0-2122-2022-02-09-rangers-hibernian,SC0,Scottish Premiership,1,2122,2021/22,2022-02-09,rangers,hibernian,Rangers,Hibernian,2,0,H,1,0,1.3,5.5,10,B365,1.3664
SC0-2122-2022-02-15-aberdeen-st-johnstone,SC0,Scottish Premiership,1,2122,2021/22,2022-02-15,aberdeen,st johnstone,Aberdeen,St Johnstone,1,1,D,0,1,1.7,3.6,6,B365,1.7556
SC0-2122-2022-02-20-celtic-dundee,SC0,Scottish Premiership,1,2122,2021/22,2022-02-20,celtic,dundee,Celtic,Dundee,3,2,H,2,1,1.12,9,19,B365,1.1834
SC0-2122-2022-02-27-rangers-motherwell,SC0,Scottish Premiership,1,2122,2021/22,2022-02-27,rangers,motherwell,Rangers,Motherwell,2,2,D,2,0,1.22,6,13,B365,1.2972
SC0-2122-2022-03-02-celtic-st-mirren,SC0,Scottish Premiership,1,2122,2021/22,2022-03-02,celtic,st mirren,Celtic,St Mirren,2,0,H,0,0,1.12,9,19,B365,1.1834
SC0-2122-2022-03-05-rangers-aberdeen,SC0,Scottish Premiership,1,2122,2021/22,2022-03-05,rangers,aberdeen,Rangers,Aberdeen,1,0,H,0,0,1.3,5.25,11,B365,1.3658
SC0-2122-2022-03-19-celtic-ross-county,SC0,Scottish Premiership,1,2122,2021/22,2022-03-19,celtic,ross county,Celtic,Ross County,4,0,H,3,0,1.14,8,19,B365,1.2025
SC0-2122-2022-03-19-hearts-livingston,SC0,Scottish Premiership,1,2122,2021/22,2022-03-19,hearts,livingston,Hearts,Livingston,2,0,H,1,0,1.66,3.8,5.25,B365,1.753
SC0-2122-2022-04-09-celtic-st-johnstone,SC0,Scottish Premiership,1,2122,2021/22,2022-04-09,celtic,st johnstone,Celtic,St Johnstone,7,0,H,3,0,1.14,8,19,B365,1.2025
SC0-2122-2022-04-30-aberdeen-dundee,SC0,Scottish Premiership,1,2122,2021/22,2022-04-30,aberdeen,dundee,Aberdeen,Dundee,1,0,H,0,0,1.65,3.5,6,B365,1.7464
SC0-2122-2022-04-30-hearts-ross-county,SC0,Scottish Premiership,1,2122,2021/22,2022-04-30,hearts,ross county,Hearts,Ross County,0,0,D,0,0,1.65,3.8,5.5,B365,1.7342
SC0-2122-2022-05-07-celtic-hearts,SC0,Scottish Premiership,1,2122,2021/22,2022-05-07,celtic,hearts,Celtic,Hearts,4,1,H,2,1,1.28,5.5,11,B365,1.3491
SC0-2122-2022-05-08-rangers-dundee-united,SC0,Scottish Premiership,1,2122,2021/22,2022-05-08,rangers,dundee united,Rangers,Dundee United,2,0,H,0,0,1.18,7.5,13,B365,1.2481
SC0-2122-2022-05-11-rangers-ross-county,SC0,Scottish Premiership,1,2122,2021/22,2022-05-11,rangers,ross county,Rangers,Ross County,4,1,H,2,0,1.22,7,11,B365,1.2852
SC0-2122-2022-05-14-celtic-motherwell,SC0,Scottish Premiership,1,2122,2021/22,2022-05-14,celtic,motherwell,Celtic,Motherwell,6,0,H,3,0,1.16,7.5,17,B365,1.2229
SC0-2223-2022-07-30-hearts-ross-county,SC0,Scottish Premiership,1,2223,2022/23,2022-07-30,hearts,ross county,Hearts,Ross County,2,1,H,0,0,1.55,4,6,B365,1.6458
SC0-2223-2022-07-31-celtic-aberdeen,SC0,Scottish Premiership,1,2223,2022/23,2022-07-31,celtic,aberdeen,Celtic,Aberdeen,2,0,H,1,0,1.25,6,11,B365,1.322
SC0-2223-2022-08-06-rangers-kilmarnock,SC0,Scottish Premiership,1,2223,2022/23,2022-08-06,rangers,kilmarnock,Rangers,Kilmarnock,2,0,H,0,0,1.22,7,11,B365,1.2852
SC0-2223-2022-08-13-rangers-st-johnstone,SC0,Scottish Premiership,1,2223,2022/23,2022-08-13,rangers,st johnstone,Rangers,St Johnstone,4,0,H,1,0,1.18,7,17,B365,1.238
SC0-2223-2022-08-14-hearts-dundee-united,SC0,Scottish Premiership,1,2223,2022/23,2022-08-14,hearts,dundee united,Hearts,Dundee United,4,1,H,1,0,1.6,3.75,6.5,B365,1.6728
SC0-2223-2022-08-21-celtic-hearts,SC0,Scottish Premiership,1,2223,2022/23,2022-08-21,celtic,hearts,Celtic,Hearts,2,0,H,1,0,1.2,7,13,B365,1.2637
SC0-2223-2022-08-27-rangers-ross-county,SC0,Scottish Premiership,1,2223,2022/23,2022-08-27,rangers,ross county,Rangers,Ross County,4,0,H,2,0,1.14,8.5,17,B365,1.2012
SC0-2223-2022-08-28-hearts-st-johnstone,SC0,Scottish Premiership,1,2223,2022/23,2022-08-28,hearts,st johnstone,Hearts,St Johnstone,3,2,H,2,1,1.65,3.75,5.75,B365,1.727
SC0-2223-2022-09-03-hibernian-kilmarnock,SC0,Scottish Premiership,1,2223,2022/23,2022-09-03,hibernian,kilmarnock,Hibernian,Kilmarnock,1,0,H,1,0,1.7,3.6,5.25,B365,1.796
SC0-2223-2022-09-17-rangers-dundee-united,SC0,Scottish Premiership,1,2223,2022/23,2022-09-17,rangers,dundee united,Rangers,Dundee United,2,1,H,1,0,1.11,9,21,B365,1.1762
SC0-2223-2022-10-01-aberdeen-kilmarnock,SC0,Scottish Premiership,1,2223,2022/23,2022-10-01,aberdeen,kilmarnock,Aberdeen,Kilmarnock,4,1,H,3,1,1.66,3.6,5.75,B365,1.7498
SC0-2223-2022-10-01-celtic-motherwell,SC0,Scottish Premiership,1,2223,2022/23,2022-10-01,celtic,motherwell,Celtic,Motherwell,2,1,H,1,1,1.11,10,17,B365,1.1763
SC0-2223-2022-10-08-rangers-st-mirren,SC0,Scottish Premiership,1,2223,2022/23,2022-10-08,rangers,st mirren,Rangers,St Mirren,4,0,H,2,0,1.2,6,15,B365,1.28
SC0-2223-2022-10-15-celtic-hibernian,SC0,Scottish Premiership,1,2223,2022/23,2022-10-15,celtic,hibernian,Celtic,Hibernian,6,1,H,3,0,1.25,6,13,B365,1.3045
SC0-2223-2022-10-21-hibernian-st-johnstone,SC0,Scottish Premiership,1,2223,2022/23,2022-10-21,hibernian,st johnstone,Hibernian,St Johnstone,1,2,A,1,0,1.65,3.8,5.75,B365,1.7212
SC0-2223-2022-10-22-rangers-livingston,SC0,Scottish Premiership,1,2223,2022/23,2022-10-22,rangers,livingston,Rangers,Livingston,1,1,D,0,1,1.16,8,15,B365,1.2223
SC0-2223-2022-10-29-rangers-aberdeen,SC0,Scottish Premiership,1,2223,2022/23,2022-10-29,rangers,aberdeen,Rangers,Aberdeen,4,1,H,2,1,1.36,5.5,7,B365,1.4416
SC0-2223-2022-11-05-celtic-dundee-united,SC0,Scottish Premiership,1,2223,2022/23,2022-11-05,celtic,dundee united,Celtic,Dundee United,4,2,H,2,1,1.1,10,23,B365,1.1578
SC0-2223-2022-11-08-hibernian-ross-county,SC0,Scottish Premiership,1,2223,2022/23,2022-11-08,hibernian,ross county,Hibernian,Ross County,0,2,A,0,1,1.53,4.2,6,B365,1.6193
SC0-2223-2022-11-09-rangers-hearts,SC0,Scottish Premiership,1,2223,2022/23,2022-11-09,rangers,hearts,Rangers,Hearts,1,0,H,0,0,1.25,6.5,9.5,B365,1.3239
SC0-2223-2022-11-12-celtic-ross-county,SC0,Scottish Premiership,1,2223,2022/23,2022-11-12,celtic,ross county,Celtic,Ross County,2,1,H,0,0,1.1,12,19,B365,1.1496
SC0-2223-2022-12-15-rangers-hibernian,SC0,Scottish Premiership,1,2223,2022/23,2022-12-15,rangers,hibernian,Rangers,Hibernian,3,2,H,1,2,1.3,5.25,9,B365,1.3921
SC0-2223-2022-12-21-celtic-livingston,SC0,Scottish Premiership,1,2223,2022/23,2022-12-21,celtic,livingston,Celtic,Livingston,2,1,H,2,1,1.11,10,21,B365,1.1639
SC0-2223-2022-12-24-celtic-st-johnstone,SC0,Scottish Premiership,1,2223,2022/23,2022-12-24,celtic,st johnstone,Celtic,St Johnstone,4,1,H,3,0,1.13,9,21,B365,1.1794
SC0-2223-2022-12-28-rangers-motherwell,SC0,Scottish Premiership,1,2223,2022/23,2022-12-28,rangers,motherwell,Rangers,Motherwell,3,0,H,2,0,1.22,6.5,13,B365,1.2815
SC0-2223-2023-01-02-aberdeen-ross-county,SC0,Scottish Premiership,1,2223,2022/23,2023-01-02,aberdeen,ross county,Aberdeen,Ross County,0,0,D,0,0,1.65,3.75,5.5,B365,1.74
SC0-2223-2023-01-07-aberdeen-st-johnstone,SC0,Scottish Premiership,1,2223,2022/23,2023-01-07,aberdeen,st johnstone,Aberdeen,St Johnstone,2,0,H,0,0,1.67,3.6,5.25,B365,1.782
SC0-2223-2023-01-07-celtic-kilmarnock,SC0,Scottish Premiership,1,2223,2022/23,2023-01-07,celtic,kilmarnock,Celtic,Kilmarnock,2,0,H,1,0,1.08,12,23,B365,1.137
SC0-2223-2023-01-14-hibernian-dundee-united,SC0,Scottish Premiership,1,2223,2022/23,2023-01-14,hibernian,dundee united,Hibernian,Dundee United,2,2,D,1,2,1.7,3.75,5,B365,1.7933
SC0-2223-2023-01-18-celtic-st-mirren,SC0,Scottish Premiership,1,2223,2022/23,2023-01-18,celtic,st mirren,Celtic,St Mirren,4,0,H,2,0,1.11,9,21,B365,1.1762
SC0-2223-2023-01-28-rangers-st-johnstone,SC0,Scottish Premiership,1,2223,2022/23,2023-01-28,rangers,st johnstone,Rangers,St Johnstone,2,0,H,1,0,1.17,7,19,B365,1.2287
SC0-2223-2023-02-01-celtic-livingston,SC0,Scottish Premiership,1,2223,2022/23,2023-02-01,celtic,livingston,Celtic,Livingston,3,0,H,3,0,1.11,10,21,B365,1.1639
SC0-2223-2023-02-04-hearts-dundee-united,SC0,Scottish Premiership,1,2223,2022/23,2023-02-04,hearts,dundee united,Hearts,Dundee United,3,1,H,0,1,1.7,3.75,5.25,B365,1.7771
SC0-2223-2023-02-04-rangers-ross-county,SC0,Scottish Premiership,1,2223,2022/23,2023-02-04,rangers,ross county,Rangers,Ross County,2,1,H,1,0,1.13,10,12,B365,1.2072
SC0-2223-2023-02-18-celtic-aberdeen,SC0,Scottish Premiership,1,2223,2022/23,2023-02-18,celtic,aberdeen,Celtic,Aberdeen,4,0,H,2,0,1.17,7.5,17,B365,1.2248
SC0-2223-2023-03-04-hearts-st-johnstone,SC0,Scottish Premiership,1,2223,2022/23,2023-03-04,hearts,st johnstone,Hearts,St Johnstone,3,0,H,1,0,1.7,3.75,5,B365,1.7933
SC0-2223-2023-03-04-rangers-kilmarnock,SC0,Scottish Premiership,1,2223,2022/23,2023-03-04,rangers,kilmarnock,Rangers,Kilmarnock,3,1,H,3,0,1.17,7,17,B365,1.236
SC0-2223-2023-03-08-celtic-hearts,SC0,Scottish Premiership,1,2223,2022/23,2023-03-08,celtic,hearts,Celtic,Hearts,3,1,H,1,1,1.18,8,13,B365,1.2383
